agegroup,Sex,Cases,Cases_Male,Active_Cases,Cases_Female,Daily_Recovered,Date
60-69,Female,,0,1,,,6/23/2021
60-69,Female,,0,1,,,6/24/2021
60-69,Female,,0,1,,,6/25/2021
60-69,Female,,0,1,,,6/26/2021
60-69,Female,,0,1,,,6/27/2021
60-69,Female,,0,1,,,6/28/2021
60-69,Female,,0,1,,,6/29/2021
60-69,Female,,0,1,,,6/30/2021
60-69,Female,,0,1,,,7/1/2021
60-69,Female,,0,1,,,7/2/2021
60-69,Female,,0,,,1,7/3/2021
60-69,Female,0,0,0,0,0,7/4/2021
60-69,Female,0,0,0,0,0,7/5/2021
60-69,Female,0,0,0,0,0,7/6/2021
60-69,Female,0,0,0,0,0,7/7/2021
60-69,Female,0,0,0,0,0,7/8/2021
60-69,Female,0,0,0,0,0,7/9/2021
60-69,Female,0,0,0,0,0,7/10/2021
60-69,Female,0,0,0,0,0,7/11/2021
60-69,Female,0,0,0,0,0,7/12/2021
60-69,Female,0,0,0,0,0,7/13/2021
60-69,Female,0,0,0,0,0,7/14/2021
60-69,Female,0,0,0,0,0,7/15/2021
60-69,Female,1,0,1,1,,7/16/2021
60-69,Female,1,0,2,1,,7/17/2021
60-69,Female,,0,2,,,7/18/2021
60-69,Female,,0,2,,,7/19/2021
60-69,Female,,0,2,,,7/20/2021
60-69,Female,,0,2,,,7/21/2021
60-69,Female,,0,2,,,7/22/2021
60-69,Female,,0,2,,,7/23/2021
60-69,Female,1,0,3,1,,7/24/2021
60-69,Female,1,0,4,1,,7/25/2021
60-69,Female,1,0,5,1,,7/26/2021
60-69,Female,,0,5,,,7/27/2021
60-69,Female,,0,5,,,7/28/2021
60-69,Female,,0,5,,,7/29/2021
60-69,Female,,0,5,,,7/30/2021
60-69,Female,,0,5,,,7/31/2021
60-69,Female,,0,4,,1,8/1/2021
60-69,Female,,0,4,,,8/2/2021
60-69,Female,,0,3,,1,8/3/2021
60-69,Female,,0,3,,,8/4/2021
60-69,Female,,0,3,,,8/5/2021
60-69,Female,,0,3,,,8/6/2021
60-69,Female,,0,1,,2,8/7/2021
60-69,Female,,0,,,1,8/8/2021
60-69,Female,0,0,0,0,0,8/9/2021
60-69,Female,0,0,0,0,0,8/10/2021
60-69,Female,0,0,0,0,0,8/11/2021
60-69,Female,0,0,0,0,0,8/12/2021
60-69,Female,0,0,0,0,0,8/13/2021
60-69,Female,0,0,0,0,0,8/14/2021
60-69,Female,0,0,0,0,0,8/15/2021
60-69,Female,0,0,0,0,0,8/16/2021
60-69,Female,0,0,0,0,0,8/17/2021
60-69,Female,2,0,2,2,,8/18/2021
60-69,Female,1,0,3,1,,8/19/2021
60-69,Female,1,0,4,1,,8/20/2021
60-69,Female,1,0,5,1,,8/21/2021
60-69,Female,1,0,6,1,,8/22/2021
60-69,Female,1,0,8,1,,8/23/2021
60-69,Female,2,0,9,2,,8/24/2021
60-69,Female,1,0,10,1,,8/25/2021
60-69,Female,5,0,15,5,,8/26/2021
60-69,Female,2,0,17,2,,8/27/2021
60-69,Female,3,0,20,3,,8/28/2021
60-69,Female,1,0,21,1,,8/29/2021
60-69,Female,1,0,22,1,,8/30/2021
60-69,Female,1,0,21,1,1,8/31/2021
60-69,Female,,0,19,,2,9/1/2021
60-69,Female,6,0,23,6,2,9/2/2021
60-69,Female,4,0,27,4,,9/3/2021
60-69,Female,1,0,27,1,1,9/4/2021
60-69,Female,4,0,30,4,1,9/5/2021
60-69,Female,7,0,35,7,2,9/6/2021
60-69,Female,5,0,39,5,1,9/7/2021
60-69,Female,11,0,50,11,,9/8/2021
60-69,Female,3,0,52,3,1,9/9/2021
60-69,Female,9,0,60,9,1,9/10/2021
60-69,Female,7,0,64,7,3,9/11/2021
60-69,Female,5,0,68,5,1,9/12/2021
60-69,Female,11,0,77,11,2,9/13/2021
60-69,Female,7,0,81,7,3,9/14/2021
60-69,Female,6,0,86,6,1,9/15/2021
60-69,Female,7,0,91,7,2,9/16/2021
60-69,Female,11,0,97,11,5,9/17/2021
60-69,Female,4,0,97,4,4,9/18/2021
60-69,Female,9,0,105,9,1,9/19/2021
60-69,Female,12,0,110,12,7,9/20/2021
60-69,Female,14,0,114,14,10,9/21/2021
60-69,Female,25,0,133,25,7,9/22/2021
60-69,Female,20,0,147,20,5,9/23/2021
60-69,Female,24,0,162,24,9,9/24/2021
60-69,Female,20,0,178,20,5,9/25/2021
60-69,Female,21,0,195,21,3,9/26/2021
60-69,Female,31,0,223,31,3,9/27/2021
60-69,Female,22,0,242,22,3,9/28/2021
60-69,Female,25,0,261,25,6,9/29/2021
60-69,Female,22,0,266,22,17,9/30/2021
60-69,Female,30,0,285,30,11,10/1/2021
60-69,Female,21,0,278,21,28,10/2/2021
60-69,Female,34,0,302,34,8,10/3/2021
60-69,Female,41,0,341,41,2,10/4/2021
60-69,Female,37,0,339,37,37,10/5/2021
60-69,Female,44,0,360,44,23,10/6/2021
60-69,Female,42,0,399,42,3,10/7/2021
60-69,Female,48,0,406,48,41,10/8/2021
60-69,Female,47,0,426,47,26,10/9/2021
60-69,Female,39,0,441,39,24,10/10/2021
60-69,Female,43,0,462,43,21,10/11/2021
60-69,Female,42,0,489,42,15,10/12/2021
60-69,Female,74,0,531,74,32,10/13/2021
60-69,Female,59,0,565,59,24,10/14/2021
60-69,Female,57,0,588,57,32,10/15/2021
60-69,Female,44,0,628,44,3,10/16/2021
60-69,Female,69,0,626,69,71,10/17/2021
60-69,Female,45,0,634,45,37,10/18/2021
60-69,Female,43,0,633,43,44,10/19/2021
60-69,Female,72,0,658,72,46,10/20/2021
60-69,Female,70,0,683,70,45,10/21/2021
60-69,Female,32,0,671,32,43,10/22/2021
60-69,Female,49,0,720,49,,10/23/2021
60-69,Female,29,0,709,29,40,10/24/2021
60-69,Female,41,0,700,41,49,10/25/2021
60-69,Female,43,0,688,43,55,10/26/2021
60-69,Female,46,0,628,46,106,10/27/2021
60-69,Female,51,0,676,51,1,10/28/2021
60-69,Female,38,0,595,38,119,10/29/2021
60-69,Female,25,0,618,25,3,10/30/2021
60-69,Female,32,0,610,32,39,10/31/2021
60-69,Female,43,0,545,43,107,11/1/2021
60-69,Female,33,0,518,33,61,11/2/2021
60-69,Female,39,0,500,39,56,11/3/2021
60-69,Female,41,0,541,41,,11/4/2021
60-69,Female,29,0,485,29,85,11/5/2021
60-69,Female,36,0,484,36,36,11/6/2021
60-69,Female,33,0,482,33,34,11/7/2021
60-69,Female,29,0,460,29,51,11/8/2021
60-69,Female,20,0,444,20,34,11/9/2021
60-69,Female,31,0,451,31,24,11/10/2021
60-69,Female,28,0,457,28,21,11/11/2021
60-69,Female,23,0,464,23,17,11/12/2021
60-69,Female,16,0,469,16,10,11/13/2021
60-69,Female,19,0,471,19,17,11/14/2021
60-69,Female,21,0,369,21,123,11/15/2021
60-69,Female,23,0,364,23,28,11/16/2021
60-69,Female,28,0,352,28,39,11/17/2021
60-69,Female,30,0,340,30,41,11/18/2021
60-69,Female,26,0,232,26,134,11/19/2021
60-69,Female,32,0,238,32,24,11/20/2021
60-69,Female,24,0,235,24,27,11/21/2021
60-69,Female,29,0,245,29,19,11/22/2021
60-69,Female,32,0,257,32,20,11/23/2021
60-69,Female,36,0,279,36,14,11/24/2021
60-69,Female,45,0,298,45,26,11/25/2021
60-69,Female,28,0,297,28,29,11/26/2021
60-69,Female,29,0,300,29,27,11/27/2021
60-69,Female,38,0,311,38,27,11/28/2021
60-69,Female,32,0,318,32,24,11/29/2021
60-69,Female,51,0,340,51,28,11/30/2021
60-69,Female,41,0,355,41,25,12/1/2021
60-69,Female,42,0,364,42,32,12/2/2021
60-69,Female,47,0,409,47,2,12/3/2021
60-69,Female,37,0,444,37,2,12/4/2021
60-69,Female,34,0,479,34,,12/5/2021
60-69,Female,36,0,375,36,139,12/6/2021
60-69,Female,54,0,391,54,38,12/7/2021
60-69,Female,51,0,418,51,23,12/8/2021
60-69,Female,49,0,407,49,59,12/9/2021
60-69,Female,55,0,432,55,30,12/10/2021
60-69,Female,46,0,444,46,34,12/11/2021
60-69,Female,57,0,457,57,44,12/12/2021
60-69,Female,45,0,459,45,43,12/13/2021
60-69,Female,36,0,464,36,31,12/14/2021
60-69,Female,54,0,497,54,20,12/15/2021
60-69,Female,61,0,517,61,41,12/16/2021
60-69,Female,60,0,526,60,51,12/17/2021
60-69,Female,52,0,535,52,43,12/18/2021
60-69,Female,37,0,514,37,58,12/19/2021
60-69,Female,42,0,503,42,53,12/20/2021
60-69,Female,57,0,524,57,36,12/21/2021
60-69,Female,64,0,540,64,48,12/22/2021
60-69,Female,79,0,576,79,43,12/23/2021
60-69,Female,59,0,577,59,58,12/24/2021
60-69,Female,50,0,556,50,70,12/25/2021
60-69,Female,37,0,535,37,58,12/26/2021
60-69,Female,63,0,550,63,48,12/27/2021
60-69,Female,99,0,599,99,50,12/28/2021
60-69,Female,111,0,669,111,41,12/29/2021
60-69,Female,134,0,739,134,64,12/30/2021
60-69,Female,180,0,567,180,353,12/31/2021
60-69,Female,165,0,731,165,,1/1/2022
60-69,Female,160,0,863,160,28,1/2/2022
60-69,Female,306,0,1068,306,99,1/3/2022
60-69,Female,372,0,1086,372,354,1/4/2022
60-69,Female,417,0,1202,417,301,1/5/2022
60-69,Female,368,0,1291,368,278,1/6/2022
60-69,Female,1020,0,2075,1020,235,1/7/2022
60-69,Female,996,0,2919,996,152,1/8/2022
60-69,Female,834,0,3354,834,401,1/9/2022
60-69,Female,917,0,3807,917,464,1/10/2022
60-69,Female,1041,0,4837,1041,11,1/11/2022
60-69,Female,1059,0,5386,1059,926,1/12/2022
60-69,Female,986,0,5753,986,356,1/13/2022
60-69,Female,790,0,5456,790,1004,1/14/2022
60-69,Female,974,0,5983,974,448,1/15/2022
60-69,Female,775,0,6288,775,449,1/16/2022
60-69,Female,724,0,6443,724,542,1/17/2022
60-69,Female,717,0,6577,717,559,1/18/2022
60-69,Female,737,0,7278,737,32,1/19/2022
60-69,Female,611,0,7458,611,431,1/20/2022
60-69,Female,608,0,6792,608,1271,1/21/2022
60-69,Female,443,0,5951,443,1283,1/22/2022
60-69,Female,418,0,5774,418,595,1/23/2022
60-69,Female,469,0,5635,469,608,1/24/2022
60-69,Female,452,0,4525,452,1562,1/25/2022
60-69,Female,420,0,3856,420,1089,1/26/2022
60-69,Female,375,0,3297,375,934,1/27/2022
60-69,Female,405,0,2554,405,1147,1/28/2022
60-69,Female,321,0,2487,321,388,1/29/2022
60-69,Female,258,0,2335,258,410,1/30/2022
60-69,Female,310,0,2128,310,515,1/31/2022
60-69,Female,367,0,2083,367,412,2/1/2022
60-69,Female,293,0,1924,293,452,2/2/2022
60-69,Female,297,0,1794,297,426,2/3/2022
60-69,Female,217,0,1711,217,300,2/4/2022
60-69,Female,173,0,1611,173,272,2/5/2022
60-69,Female,213,0,1544,213,279,2/6/2022
60-69,Female,213,0,1458,213,299,2/7/2022
60-69,Female,239,0,1406,239,291,2/8/2022
60-69,Female,209,0,1336,209,278,2/9/2022
60-69,Female,217,0,1323,217,230,2/10/2022
60-69,Female,175,0,1298,175,199,2/11/2022
60-69,Female,183,0,1256,183,222,2/12/2022
60-69,Female,161,0,1229,161,188,2/13/2022
60-69,Female,136,0,1126,136,239,2/14/2022
60-69,Female,144,0,1051,144,220,2/15/2022
60-69,Female,157,0,996,157,210,2/16/2022
60-69,Female,134,0,942,134,188,2/17/2022
60-69,Female,124,0,901,124,165,2/18/2022
60-69,Female,101,0,856,101,145,2/19/2022
60-69,Female,90,0,807,90,139,2/20/2022
60-69,Female,118,0,861,118,64,2/21/2022
60-69,Female,148,0,765,148,244,2/22/2022
60-69,Female,161,0,779,161,147,2/23/2022
60-69,Female,161,0,806,161,134,2/24/2022
60-69,Female,118,0,803,118,121,2/25/2022
60-69,Female,103,0,818,103,88,2/26/2022
60-69,Female,106,0,825,106,99,2/27/2022
60-69,Female,129,0,805,129,149,2/28/2022
60-69,Female,110,0,769,110,146,3/1/2022
60-69,Female,132,0,751,132,150,3/2/2022
60-69,Female,128,0,738,128,140,3/3/2022
60-69,Female,131,0,750,131,119,3/4/2022
60-69,Female,118,0,770,118,98,3/5/2022
60-69,Female,101,0,776,101,95,3/6/2022
60-69,Female,128,0,861,128,43,3/7/2022
60-69,Female,147,0,795,147,213,3/8/2022
60-69,Female,184,0,827,184,152,3/9/2022
60-69,Female,169,0,994,169,2,3/10/2022
60-69,Female,143,0,895,143,242,3/11/2022
60-69,Female,137,0,928,137,104,3/12/2022
60-69,Female,141,0,953,141,116,3/13/2022
60-69,Female,176,0,983,176,146,3/14/2022
60-69,Female,208,0,1034,208,157,3/15/2022
60-69,Female,228,0,1090,228,172,3/16/2022
60-69,Female,225,0,1145,225,170,3/17/2022
60-69,Female,218,0,1209,218,154,3/18/2022
60-69,Female,210,0,1292,210,127,3/19/2022
60-69,Female,193,0,1342,193,143,3/20/2022
60-69,Female,261,0,1414,261,189,3/21/2022
60-69,Female,289,0,1473,289,230,3/22/2022
60-69,Female,331,0,1563,331,241,3/23/2022
60-69,Female,295,0,1632,295,226,3/24/2022
60-69,Female,297,0,1731,297,198,3/25/2022
60-69,Female,250,0,1767,250,214,3/26/2022
60-69,Female,278,0,1835,278,210,3/27/2022
60-69,Female,300,0,1847,300,288,3/28/2022
60-69,Female,391,0,1931,391,307,3/29/2022
60-69,Female,416,0,2007,416,340,3/30/2022
60-69,Female,328,0,2032,328,303,3/31/2022
60-69,Female,347,0,2097,347,282,4/1/2022
60-69,Female,329,0,2176,329,250,4/2/2022
60-69,Female,343,0,2227,343,292,4/3/2022
60-69,Female,386,0,2259,386,354,4/4/2022
60-69,Female,433,0,2306,433,386,4/5/2022
60-69,Female,469,0,2369,469,406,4/6/2022
60-69,Female,439,0,2455,439,353,4/7/2022
60-69,Female,418,0,2518,418,355,4/8/2022
60-69,Female,401,0,2612,401,307,4/9/2022
60-69,Female,387,0,2601,387,398,4/10/2022
60-69,Female,420,0,2612,420,410,4/11/2022
60-69,Male,0,0,0,0,0,2/27/2020
60-69,Male,0,0,0,0,0,2/28/2020
60-69,Male,0,0,0,0,0,2/29/2020
60-69,Male,0,0,0,0,0,3/1/2020
60-69,Male,0,0,0,0,0,3/2/2020
60-69,Male,0,0,0,0,0,3/3/2020
60-69,Male,0,0,0,0,0,3/4/2020
60-69,Male,0,0,0,0,0,3/5/2020
60-69,Male,0,0,0,0,0,3/6/2020
60-69,Male,0,0,0,0,0,3/7/2020
60-69,Male,1,1,1,0,,3/8/2020
60-69,Male,,,1,0,,3/9/2020
60-69,Male,,,1,0,,3/10/2020
60-69,Male,,,1,0,,3/11/2020
60-69,Male,1,1,2,0,,3/12/2020
60-69,Male,1,1,3,0,,3/13/2020
60-69,Male,1,1,4,0,,3/14/2020
60-69,Male,1,1,5,0,,3/15/2020
60-69,Male,2,2,7,0,,3/16/2020
60-69,Male,2,2,9,0,,3/17/2020
60-69,Male,4,4,13,0,,3/18/2020
60-69,Male,7,7,19,0,1,3/19/2020
60-69,Male,3,3,20,0,2,3/20/2020
60-69,Male,4,4,22,0,2,3/21/2020
60-69,Male,9,9,28,0,4,3/22/2020
60-69,Male,4,4,31,0,,3/23/2020
60-69,Male,4,4,32,0,3,3/24/2020
60-69,Male,7,7,36,0,4,3/25/2020
60-69,Male,6,6,35,0,6,3/26/2020
60-69,Male,7,7,40,0,1,3/27/2020
60-69,Male,4,4,44,0,,3/28/2020
60-69,Male,4,4,41,0,7,3/29/2020
60-69,Male,6,6,41,0,6,3/30/2020
60-69,Male,5,5,41,0,5,3/31/2020
60-69,Male,7,7,46,0,2,4/1/2020
60-69,Male,5,5,46,0,5,4/2/2020
60-69,Male,2,2,44,0,4,4/3/2020
60-69,Male,3,3,42,0,5,4/4/2020
60-69,Male,,,39,0,3,4/5/2020
60-69,Male,2,2,37,0,4,4/6/2020
60-69,Male,1,1,30,0,8,4/7/2020
60-69,Male,4,4,30,0,5,4/8/2020
60-69,Male,1,1,25,0,6,4/9/2020
60-69,Male,3,3,29,0,,4/10/2020
60-69,Male,,,26,0,3,4/11/2020
60-69,Male,1,1,22,0,4,4/12/2020
60-69,Male,1,1,21,0,2,4/13/2020
60-69,Male,,,16,0,5,4/14/2020
60-69,Male,,,15,0,1,4/15/2020
60-69,Male,,,12,0,3,4/16/2020
60-69,Male,,,11,0,2,4/17/2020
60-69,Male,2,2,11,0,,4/18/2020
60-69,Male,,,10,0,2,4/19/2020
60-69,Male,1,1,10,0,,4/20/2020
60-69,Male,,,10,0,1,4/21/2020
60-69,Male,,,9,0,,4/22/2020
60-69,Male,,,8,0,,4/23/2020
60-69,Male,1,1,7,0,2,4/24/2020
60-69,Male,,,7,0,,4/25/2020
60-69,Male,,,7,0,,4/26/2020
60-69,Male,,,7,0,,4/27/2020
60-69,Male,,,6,0,1,4/28/2020
60-69,Male,1,1,5,0,2,4/29/2020
60-69,Male,,,4,0,1,4/30/2020
60-69,Male,2,2,5,0,1,5/1/2020
60-69,Male,,,5,0,,5/2/2020
60-69,Male,,,5,0,,5/3/2020
60-69,Male,,,5,0,,5/4/2020
60-69,Male,,,4,0,1,5/5/2020
60-69,Male,1,1,5,0,,5/6/2020
60-69,Male,2,2,7,0,,5/7/2020
60-69,Male,1,1,8,0,,5/8/2020
60-69,Male,,,6,0,2,5/9/2020
60-69,Male,,,6,0,,5/10/2020
60-69,Male,1,1,6,0,1,5/11/2020
60-69,Male,,,6,0,,5/12/2020
60-69,Male,,,5,0,1,5/13/2020
60-69,Male,,,5,0,,5/14/2020
60-69,Male,,,5,0,,5/15/2020
60-69,Male,,,4,0,1,5/16/2020
60-69,Male,,,4,0,,5/17/2020
60-69,Male,1,1,5,0,,5/18/2020
60-69,Male,,,4,0,1,5/19/2020
60-69,Male,,,3,0,1,5/20/2020
60-69,Male,,,2,0,1,5/21/2020
60-69,Male,1,1,3,0,,5/22/2020
60-69,Male,,,2,0,,5/23/2020
60-69,Male,,,2,0,,5/24/2020
60-69,Male,,,2,0,,5/25/2020
60-69,Male,,,2,0,,5/26/2020
60-69,Male,,,1,0,1,5/27/2020
60-69,Male,1,1,2,0,,5/28/2020
60-69,Male,,,2,0,,5/29/2020
60-69,Male,,,2,0,,5/30/2020
60-69,Male,,,2,0,,5/31/2020
60-69,Male,,,2,0,,6/1/2020
60-69,Male,,,2,0,,6/2/2020
60-69,Male,,,2,0,,6/3/2020
60-69,Male,,,2,0,,6/4/2020
60-69,Male,,,2,0,,6/5/2020
60-69,Male,,,2,0,,6/6/2020
60-69,Male,,,2,0,,6/7/2020
60-69,Male,,,1,0,1,6/8/2020
60-69,Male,,,1,0,,6/9/2020
60-69,Male,,,1,0,,6/10/2020
60-69,Male,,,1,0,,6/11/2020
60-69,Male,,,1,0,,6/12/2020
60-69,Male,,,,0,1,6/13/2020
60-69,Male,0,0,0,0,0,6/14/2020
60-69,Male,1,1,1,0,,6/15/2020
60-69,Male,,,1,0,,6/16/2020
60-69,Male,,,1,0,,6/17/2020
60-69,Male,,,1,0,,6/18/2020
60-69,Male,,,1,0,,6/19/2020
60-69,Male,,,1,0,,6/20/2020
60-69,Male,,,1,0,,6/21/2020
60-69,Male,,,1,0,,6/22/2020
60-69,Male,1,1,1,0,1,6/23/2020
60-69,Male,1,1,2,0,,6/24/2020
60-69,Male,,,2,0,,6/25/2020
60-69,Male,1,1,3,0,,6/26/2020
60-69,Male,1,1,4,0,,6/27/2020
60-69,Male,4,4,9,0,,6/28/2020
60-69,Male,2,2,10,0,,6/29/2020
60-69,Male,2,2,11,0,1,6/30/2020
60-69,Male,3,3,14,0,,7/1/2020
60-69,Male,2,2,17,0,,7/2/2020
60-69,Male,3,3,18,0,1,7/3/2020
60-69,Male,1,1,19,0,1,7/4/2020
60-69,Male,2,2,21,0,,7/5/2020
60-69,Male,7,7,26,0,2,7/6/2020
60-69,Male,3,3,28,0,,7/7/2020
60-69,Male,6,6,31,0,2,7/8/2020
60-69,Male,1,1,32,0,1,7/9/2020
60-69,Male,4,4,32,0,3,7/10/2020
60-69,Male,12,12,45,0,,7/11/2020
60-69,Male,3,3,47,0,,7/12/2020
60-69,Male,9,9,55,0,1,7/13/2020
60-69,Male,3,3,57,0,2,7/14/2020
60-69,Male,3,3,59,0,2,7/15/2020
60-69,Male,13,13,70,0,1,7/16/2020
60-69,Male,3,3,68,0,4,7/17/2020
60-69,Male,9,9,72,0,5,7/18/2020
60-69,Male,6,6,76,0,3,7/19/2020
60-69,Male,6,6,75,0,6,7/20/2020
60-69,Male,9,9,82,0,3,7/21/2020
60-69,Male,14,14,92,0,4,7/22/2020
60-69,Male,9,9,96,0,5,7/23/2020
60-69,Male,5,5,97,0,3,7/24/2020
60-69,Male,15,15,109,0,2,7/25/2020
60-69,Male,18,18,127,0,,7/26/2020
60-69,Male,11,11,134,0,5,7/27/2020
60-69,Male,9,9,135,0,6,7/28/2020
60-69,Male,15,15,148,0,3,7/29/2020
60-69,Male,20,20,163,0,5,7/30/2020
60-69,Male,8,8,169,0,2,7/31/2020
60-69,Male,19,19,181,0,6,8/1/2020
60-69,Male,7,7,180,0,8,8/2/2020
60-69,Male,13,13,181,0,10,8/3/2020
60-69,Male,17,17,194,0,7,8/4/2020
60-69,Male,9,9,195,0,6,8/5/2020
60-69,Male,9,9,196,0,7,8/6/2020
60-69,Male,14,14,206,0,5,8/7/2020
60-69,Male,12,12,207,0,11,8/8/2020
60-69,Male,6,6,204,0,9,8/9/2020
60-69,Male,9,9,209,0,4,8/10/2020
60-69,Male,5,5,202,0,14,8/11/2020
60-69,Male,3,3,188,0,15,8/12/2020
60-69,Male,12,12,188,0,11,8/13/2020
60-69,Male,6,6,185,0,9,8/14/2020
60-69,Male,12,12,184,0,12,8/15/2020
60-69,Male,7,7,175,0,16,8/16/2020
60-69,Male,6,6,171,0,11,8/17/2020
60-69,Male,11,11,171,0,10,8/18/2020
60-69,Male,4,4,154,0,21,8/19/2020
60-69,Male,6,6,145,0,14,8/20/2020
60-69,Male,6,6,137,0,13,8/21/2020
60-69,Male,4,4,126,0,14,8/22/2020
60-69,Male,5,5,124,0,7,8/23/2020
60-69,Male,5,5,128,0,2,8/24/2020
60-69,Male,3,3,124,0,7,8/25/2020
60-69,Male,4,4,124,0,3,8/26/2020
60-69,Male,5,5,119,0,10,8/27/2020
60-69,Male,3,3,111,0,10,8/28/2020
60-69,Male,1,1,106,0,6,8/29/2020
60-69,Male,,,95,0,11,8/30/2020
60-69,Male,2,2,93,0,5,8/31/2020
60-69,Male,5,5,90,0,8,9/1/2020
60-69,Male,8,8,92,0,6,9/2/2020
60-69,Male,3,3,86,0,9,9/3/2020
60-69,Male,1,1,78,0,9,9/4/2020
60-69,Male,1,1,75,0,4,9/5/2020
60-69,Male,,,70,0,5,9/6/2020
60-69,Male,3,3,63,0,8,9/7/2020
60-69,Male,3,3,60,0,6,9/8/2020
60-69,Male,,,56,0,4,9/9/2020
60-69,Male,1,1,49,0,8,9/10/2020
60-69,Male,,,44,0,4,9/11/2020
60-69,Male,1,1,42,0,3,9/12/2020
60-69,Male,,,36,0,6,9/13/2020
60-69,Male,2,2,37,0,1,9/14/2020
60-69,Male,,,36,0,1,9/15/2020
60-69,Male,1,1,36,0,1,9/16/2020
60-69,Male,2,2,36,0,2,9/17/2020
60-69,Male,,,29,0,6,9/18/2020
60-69,Male,,,29,0,,9/19/2020
60-69,Male,1,1,26,0,4,9/20/2020
60-69,Male,1,1,25,0,2,9/21/2020
60-69,Male,,,22,0,3,9/22/2020
60-69,Male,,,20,0,2,9/23/2020
60-69,Male,,,16,0,2,9/24/2020
60-69,Male,1,1,13,0,4,9/25/2020
60-69,Male,,,12,0,1,9/26/2020
60-69,Male,1,1,12,0,1,9/27/2020
60-69,Male,,,12,0,,9/28/2020
60-69,Male,1,1,11,0,2,9/29/2020
60-69,Male,1,1,11,0,1,9/30/2020
60-69,Male,,,11,0,,10/1/2020
60-69,Male,1,1,10,0,2,10/2/2020
