agegroup,Sex,Cases,Cases_Male,Active_Cases,Cases_Female,Daily_Recovered,Date
60-69,Male,,,9,0,1,10/3/2020
60-69,Male,,,9,0,,10/4/2020
60-69,Male,,,9,0,,10/5/2020
60-69,Male,,,7,0,2,10/6/2020
60-69,Male,,,5,0,2,10/7/2020
60-69,Male,,,4,0,1,10/8/2020
60-69,Male,,,4,0,,10/9/2020
60-69,Male,,,4,0,,10/10/2020
60-69,Male,,,3,0,1,10/11/2020
60-69,Male,,,3,0,,10/12/2020
60-69,Male,,,3,0,,10/13/2020
60-69,Male,,,3,0,,10/14/2020
60-69,Male,,,3,0,,10/15/2020
60-69,Male,,,2,0,1,10/16/2020
60-69,Male,,,2,0,,10/17/2020
60-69,Male,,,2,0,,10/18/2020
60-69,Male,,,2,0,,10/19/2020
60-69,Male,,,2,0,,10/20/2020
60-69,Male,,,2,0,,10/21/2020
60-69,Male,,,2,0,,10/22/2020
60-69,Male,,,2,0,,10/23/2020
60-69,Male,,,2,0,,10/24/2020
60-69,Male,,,2,0,,10/25/2020
60-69,Male,,,2,0,,10/26/2020
60-69,Male,,,2,0,,10/27/2020
60-69,Male,,,2,0,,10/28/2020
60-69,Male,,,2,0,,10/29/2020
60-69,Male,,,2,0,,10/30/2020
60-69,Male,,,2,0,,10/31/2020
60-69,Male,,,2,0,,11/1/2020
60-69,Male,,,2,0,,11/2/2020
60-69,Male,,,2,0,,11/3/2020
60-69,Male,,,2,0,,11/4/2020
60-69,Male,,,2,0,,11/5/2020
60-69,Male,,,2,0,,11/6/2020
60-69,Male,,,2,0,,11/7/2020
60-69,Male,,,2,0,,11/8/2020
60-69,Male,,,2,0,,11/9/2020
60-69,Male,,,2,0,,11/10/2020
60-69,Male,,,2,0,,11/11/2020
60-69,Male,,,2,0,,11/12/2020
60-69,Male,,,2,0,,11/13/2020
60-69,Male,,,2,0,,11/14/2020
60-69,Male,,,2,0,,11/15/2020
60-69,Male,,,2,0,,11/16/2020
60-69,Male,,,2,0,,11/17/2020
60-69,Male,,,2,0,,11/18/2020
60-69,Male,,,2,0,,11/19/2020
60-69,Male,,,2,0,,11/20/2020
60-69,Male,,,2,0,,11/21/2020
60-69,Male,,,2,0,,11/22/2020
60-69,Male,,,2,0,,11/23/2020
60-69,Male,,,2,0,,11/24/2020
60-69,Male,,,2,0,,11/25/2020
60-69,Male,,,2,0,,11/26/2020
60-69,Male,,,2,0,,11/27/2020
60-69,Male,,,2,0,,11/28/2020
60-69,Male,,,2,0,,11/29/2020
60-69,Male,,,2,0,,11/30/2020
60-69,Male,,,2,0,,12/1/2020
60-69,Male,,,2,0,,12/2/2020
60-69,Male,,,2,0,,12/3/2020
60-69,Male,,,2,0,,12/4/2020
60-69,Male,,,2,0,,12/5/2020
60-69,Male,,,2,0,,12/6/2020
60-69,Male,,,2,0,,12/7/2020
60-69,Male,,,2,0,,12/8/2020
60-69,Male,,,2,0,,12/9/2020
60-69,Male,,,2,0,,12/10/2020
60-69,Male,,,2,0,,12/11/2020
60-69,Male,,,2,0,,12/12/2020
60-69,Male,,,2,0,,12/13/2020
60-69,Male,,,2,0,,12/14/2020
60-69,Male,,,2,0,,12/15/2020
60-69,Male,,,2,0,,12/16/2020
60-69,Male,,,2,0,,12/17/2020
60-69,Male,,,2,0,,12/18/2020
60-69,Male,,,2,0,,12/19/2020
60-69,Male,,,2,0,,12/20/2020
60-69,Male,,,2,0,,12/21/2020
60-69,Male,,,2,0,,12/22/2020
60-69,Male,,,2,0,,12/23/2020
60-69,Male,,,2,0,,12/24/2020
60-69,Male,,,2,0,,12/25/2020
60-69,Male,,,2,0,,12/26/2020
60-69,Male,,,2,0,,12/27/2020
60-69,Male,,,2,0,,12/28/2020
60-69,Male,,,2,0,,12/29/2020
60-69,Male,,,2,0,,12/30/2020
60-69,Male,1,1,3,0,,12/31/2020
60-69,Male,,,3,0,,1/1/2021
60-69,Male,,,3,0,,1/2/2021
60-69,Male,,,3,0,,1/3/2021
60-69,Male,,,3,0,,1/4/2021
60-69,Male,,,3,0,,1/5/2021
60-69,Male,,,3,0,,1/6/2021
60-69,Male,,,3,0,,1/7/2021
60-69,Male,,,3,0,,1/8/2021
60-69,Male,,,3,0,,1/9/2021
60-69,Male,,,2,0,1,1/10/2021
60-69,Male,,,2,0,,1/11/2021
60-69,Male,,,2,0,,1/12/2021
60-69,Male,,,2,0,,1/13/2021
60-69,Male,,,2,0,,1/14/2021
60-69,Male,,,2,0,,1/15/2021
60-69,Male,,,2,0,,1/16/2021
60-69,Male,,,2,0,,1/17/2021
60-69,Male,,,2,0,,1/18/2021
60-69,Male,,,2,0,,1/19/2021
60-69,Male,,,2,0,,1/20/2021
60-69,Male,,,2,0,,1/21/2021
60-69,Male,,,2,0,,1/22/2021
60-69,Male,,,2,0,,1/23/2021
60-69,Male,,,2,0,,1/24/2021
60-69,Male,,,2,0,,1/25/2021
60-69,Male,,,2,0,,1/26/2021
60-69,Male,,,2,0,,1/27/2021
60-69,Male,,,2,0,,1/28/2021
60-69,Male,,,2,0,,1/29/2021
60-69,Male,,,2,0,,1/30/2021
60-69,Male,,,1,0,,1/31/2021
60-69,Male,,,1,0,,2/1/2021
60-69,Male,,,1,0,,2/2/2021
60-69,Male,,,1,0,,2/3/2021
60-69,Male,,,1,0,,2/4/2021
60-69,Male,,,1,0,,2/5/2021
60-69,Male,,,1,0,,2/6/2021
60-69,Male,,,1,0,,2/7/2021
60-69,Male,,,1,0,,2/8/2021
60-69,Male,,,1,0,,2/9/2021
60-69,Male,,,1,0,,2/10/2021
60-69,Male,,,1,0,,2/11/2021
60-69,Male,,,1,0,,2/12/2021
60-69,Male,,,1,0,,2/13/2021
60-69,Male,,,1,0,,2/14/2021
60-69,Male,1,1,2,0,,2/15/2021
60-69,Male,,,2,0,,2/16/2021
60-69,Male,,,2,0,,2/17/2021
60-69,Male,,,2,0,,2/18/2021
60-69,Male,,,2,0,,2/19/2021
60-69,Male,,,2,0,,2/20/2021
60-69,Male,,,2,0,,2/21/2021
60-69,Male,,,2,0,,2/22/2021
60-69,Male,,,2,0,,2/23/2021
60-69,Male,,,2,0,,2/24/2021
60-69,Male,,,2,0,,2/25/2021
60-69,Male,,,2,0,,2/26/2021
60-69,Male,,,2,0,,2/27/2021
60-69,Male,,,2,0,,2/28/2021
60-69,Male,,,2,0,,3/1/2021
60-69,Male,,,2,0,,3/2/2021
60-69,Male,,,2,0,,3/3/2021
60-69,Male,,,2,0,,3/4/2021
60-69,Male,,,2,0,,3/5/2021
60-69,Male,,,2,0,,3/6/2021
60-69,Male,,,2,0,,3/7/2021
60-69,Male,,,2,0,,3/8/2021
60-69,Male,,,2,0,,3/9/2021
60-69,Male,,,2,0,,3/10/2021
60-69,Male,,,2,0,,3/11/2021
60-69,Male,,,2,0,,3/12/2021
60-69,Male,,,1,0,1,3/13/2021
60-69,Male,,,1,0,,3/14/2021
60-69,Male,,,1,0,,3/15/2021
60-69,Male,,,1,0,,3/16/2021
60-69,Male,,,1,0,,3/17/2021
60-69,Male,,,1,0,,3/18/2021
60-69,Male,,,1,0,,3/19/2021
60-69,Male,,,1,0,,3/20/2021
60-69,Male,,,1,0,,3/21/2021
60-69,Male,,,1,0,,3/22/2021
60-69,Male,,,1,0,,3/23/2021
60-69,Male,,,1,0,,3/24/2021
60-69,Male,,,1,0,,3/25/2021
60-69,Male,,,1,0,,3/26/2021
60-69,Male,,,1,0,,3/27/2021
60-69,Male,,,1,0,,3/28/2021
60-69,Male,,,1,0,,3/29/2021
60-69,Male,,,1,0,,3/30/2021
60-69,Male,,,1,0,,3/31/2021
60-69,Male,,,1,0,,4/1/2021
60-69,Male,,,1,0,,4/2/2021
60-69,Male,,,1,0,,4/3/2021
60-69,Male,,,1,0,,4/4/2021
60-69,Male,,,1,0,,4/5/2021
60-69,Male,,,1,0,,4/6/2021
60-69,Male,,,1,0,,4/7/2021
60-69,Male,,,1,0,,4/8/2021
60-69,Male,,,1,0,,4/9/2021
60-69,Male,,,1,0,,4/10/2021
60-69,Male,,,1,0,,4/11/2021
60-69,Male,,,1,0,,4/12/2021
60-69,Male,,,1,0,,4/13/2021
60-69,Male,,,1,0,,4/14/2021
60-69,Male,,,1,0,,4/15/2021
60-69,Male,,,1,0,,4/16/2021
60-69,Male,,,1,0,,4/17/2021
60-69,Male,,,1,0,,4/18/2021
60-69,Male,,,1,0,,4/19/2021
60-69,Male,,,1,0,,4/20/2021
60-69,Male,,,1,0,,4/21/2021
60-69,Male,,,1,0,,4/22/2021
60-69,Male,,,1,0,,4/23/2021
60-69,Male,,,1,0,,4/24/2021
60-69,Male,,,1,0,,4/25/2021
60-69,Male,,,1,0,,4/26/2021
60-69,Male,,,1,0,,4/27/2021
60-69,Male,,,1,0,,4/28/2021
60-69,Male,,,1,0,,4/29/2021
60-69,Male,,,1,0,,4/30/2021
60-69,Male,,,1,0,,5/1/2021
60-69,Male,,,1,0,,5/2/2021
60-69,Male,,,1,0,,5/3/2021
60-69,Male,,,1,0,,5/4/2021
60-69,Male,,,1,0,,5/5/2021
60-69,Male,,,1,0,,5/6/2021
60-69,Male,,,1,0,,5/7/2021
60-69,Male,,,1,0,,5/8/2021
60-69,Male,,,1,0,,5/9/2021
60-69,Male,,,1,0,,5/10/2021
60-69,Male,,,1,0,,5/11/2021
60-69,Male,,,1,0,,5/12/2021
60-69,Male,,,1,0,,5/13/2021
60-69,Male,,,1,0,,5/14/2021
60-69,Male,1,1,2,0,,5/15/2021
60-69,Male,,,2,0,,5/16/2021
60-69,Male,,,1,0,1,5/17/2021
60-69,Male,,,1,0,,5/18/2021
60-69,Male,,,1,0,,5/19/2021
60-69,Male,,,1,0,,5/20/2021
60-69,Male,,,1,0,,5/21/2021
60-69,Male,,,1,0,,5/22/2021
60-69,Male,,,1,0,,5/23/2021
60-69,Male,,,1,0,,5/24/2021
60-69,Male,1,1,2,0,,5/25/2021
60-69,Male,,,2,0,,5/26/2021
60-69,Male,,,2,0,,5/27/2021
60-69,Male,,,2,0,,5/28/2021
60-69,Male,,,2,0,,5/29/2021
60-69,Male,,,2,0,,5/30/2021
60-69,Male,,,2,0,,5/31/2021
60-69,Male,,,2,0,,6/1/2021
60-69,Male,,,2,0,,6/2/2021
60-69,Male,,,1,0,1,6/3/2021
60-69,Male,,,1,0,,6/4/2021
60-69,Male,,,1,0,,6/5/2021
60-69,Male,,,1,0,,6/6/2021
60-69,Male,,,1,0,,6/7/2021
60-69,Male,,,1,0,,6/8/2021
60-69,Male,,,1,0,,6/9/2021
60-69,Male,,,1,0,,6/10/2021
60-69,Male,,,1,0,,6/11/2021
60-69,Male,,,1,0,,6/12/2021
60-69,Male,,,1,0,,6/13/2021
60-69,Male,,,1,0,,6/14/2021
60-69,Male,,,1,0,,6/15/2021
60-69,Male,1,1,2,0,,6/16/2021
60-69,Male,,,2,0,,6/17/2021
60-69,Male,,,2,0,,6/18/2021
60-69,Male,,,2,0,,6/19/2021
60-69,Male,,,2,0,,6/20/2021
60-69,Male,,,2,0,,6/21/2021
60-69,Male,,,2,0,,6/22/2021
60-69,Male,,,2,0,,6/23/2021
60-69,Male,2,2,4,0,,6/24/2021
60-69,Male,,,4,0,,6/25/2021
60-69,Male,,,4,0,,6/26/2021
60-69,Male,,,4,0,,6/27/2021
60-69,Male,,,4,0,,6/28/2021
60-69,Male,,,3,0,1,6/29/2021
60-69,Male,,,3,0,,6/30/2021
60-69,Male,,,3,0,,7/1/2021
60-69,Male,,,3,0,,7/2/2021
60-69,Male,,,3,0,,7/3/2021
60-69,Male,,,3,0,,7/4/2021
60-69,Male,,,3,0,,7/5/2021
60-69,Male,,,3,0,,7/6/2021
60-69,Male,,,3,0,,7/7/2021
60-69,Male,,,3,0,,7/8/2021
60-69,Male,,,3,0,,7/9/2021
60-69,Male,,,3,0,,7/10/2021
60-69,Male,,,3,0,,7/11/2021
60-69,Male,,,2,0,1,7/12/2021
60-69,Male,,,1,0,1,7/13/2021
60-69,Male,2,2,3,0,,7/14/2021
60-69,Male,,,3,0,,7/15/2021
60-69,Male,,,3,0,,7/16/2021
60-69,Male,,,3,0,,7/17/2021
60-69,Male,,,3,0,,7/18/2021
60-69,Male,2,2,5,0,,7/19/2021
60-69,Male,1,1,6,0,,7/20/2021
60-69,Male,,,6,0,,7/21/2021
60-69,Male,,,6,0,,7/22/2021
60-69,Male,,,6,0,,7/23/2021
60-69,Male,,,6,0,,7/24/2021
60-69,Male,,,6,0,,7/25/2021
60-69,Male,,,5,0,1,7/26/2021
60-69,Male,,,5,0,,7/27/2021
60-69,Male,,,5,0,,7/28/2021
60-69,Male,,,4,0,1,7/29/2021
60-69,Male,,,4,0,,7/30/2021
60-69,Male,,,4,0,,7/31/2021
60-69,Male,,,3,0,1,8/1/2021
60-69,Male,,,2,0,1,8/2/2021
60-69,Male,,,1,0,1,8/3/2021
60-69,Male,1,1,2,0,,8/4/2021
60-69,Male,,,2,0,,8/5/2021
60-69,Male,1,1,3,0,,8/6/2021
60-69,Male,,,3,0,,8/7/2021
60-69,Male,1,1,4,0,,8/8/2021
60-69,Male,,,4,0,,8/9/2021
60-69,Male,,,4,0,,8/10/2021
60-69,Male,,,4,0,,8/11/2021
60-69,Male,1,1,5,0,,8/12/2021
60-69,Male,,,5,0,,8/13/2021
60-69,Male,1,1,6,0,,8/14/2021
60-69,Male,,,6,0,,8/15/2021
60-69,Male,1,1,7,0,,8/16/2021
60-69,Male,,,6,0,1,8/17/2021
60-69,Male,,,6,0,,8/18/2021
60-69,Male,2,2,8,0,,8/19/2021
60-69,Male,,,8,0,,8/20/2021
60-69,Male,,,8,0,,8/21/2021
60-69,Male,2,2,9,0,1,8/22/2021
60-69,Male,1,1,10,0,,8/23/2021
60-69,Male,1,1,9,0,2,8/24/2021
60-69,Male,2,2,11,0,,8/25/2021
60-69,Male,2,2,13,0,,8/26/2021
60-69,Male,2,2,15,0,,8/27/2021
60-69,Male,3,3,18,0,,8/28/2021
60-69,Male,7,7,25,0,,8/29/2021
60-69,Male,2,2,26,0,1,8/30/2021
60-69,Male,5,5,29,0,1,8/31/2021
60-69,Male,3,3,32,0,,9/1/2021
60-69,Male,5,5,36,0,1,9/2/2021
60-69,Male,5,5,41,0,,9/3/2021
60-69,Male,2,2,42,0,1,9/4/2021
60-69,Male,7,7,49,0,,9/5/2021
60-69,Male,6,6,53,0,2,9/6/2021
60-69,Male,8,8,60,0,1,9/7/2021
60-69,Male,6,6,64,0,2,9/8/2021
60-69,Male,7,7,69,0,2,9/9/2021
60-69,Male,8,8,76,0,1,9/10/2021
60-69,Male,7,7,81,0,2,9/11/2021
60-69,Male,9,9,87,0,3,9/12/2021
60-69,Male,9,9,93,0,3,9/13/2021
60-69,Male,8,8,98,0,3,9/14/2021
60-69,Male,8,8,98,0,8,9/15/2021
60-69,Male,9,9,101,0,6,9/16/2021
60-69,Male,9,9,104,0,6,9/17/2021
60-69,Male,8,8,107,0,5,9/18/2021
60-69,Male,20,20,123,0,4,9/19/2021
60-69,Male,16,16,133,0,6,9/20/2021
60-69,Male,17,17,144,0,6,9/21/2021
60-69,Male,15,15,150,0,9,9/22/2021
60-69,Male,17,17,160,0,7,9/23/2021
60-69,Male,23,23,179,0,5,9/24/2021
60-69,Male,23,23,195,0,6,9/25/2021
60-69,Male,18,18,208,0,6,9/26/2021
60-69,Male,12,12,215,0,5,9/27/2021
60-69,Male,19,19,222,0,12,9/28/2021
60-69,Male,31,31,247,0,5,9/29/2021
60-69,Male,39,39,268,0,18,9/30/2021
60-69,Male,42,42,295,0,14,10/1/2021
60-69,Male,29,29,296,0,27,10/2/2021
60-69,Male,29,29,312,0,13,10/3/2021
60-69,Male,34,34,342,0,3,10/4/2021
60-69,Male,28,28,338,0,32,10/5/2021
60-69,Male,51,51,366,0,22,10/6/2021
60-69,Male,50,50,413,0,3,10/7/2021
60-69,Male,57,57,429,0,40,10/8/2021
60-69,Male,42,42,456,0,15,10/9/2021
60-69,Male,48,48,492,0,12,10/10/2021
60-69,Male,30,30,501,0,19,10/11/2021
60-69,Male,43,43,513,0,30,10/12/2021
60-69,Male,78,78,546,0,43,10/13/2021
60-69,Male,54,54,569,0,31,10/14/2021
60-69,Male,47,47,577,0,40,10/15/2021
60-69,Male,42,42,615,0,3,10/16/2021
60-69,Male,68,68,634,0,49,10/17/2021
60-69,Male,56,56,645,0,45,10/18/2021
60-69,Male,45,45,640,0,47,10/19/2021
60-69,Male,67,67,664,0,43,10/20/2021
60-69,Male,62,62,676,0,48,10/21/2021
60-69,Male,49,49,686,0,39,10/22/2021
60-69,Male,45,45,728,0,1,10/23/2021
60-69,Male,40,40,733,0,35,10/24/2021
60-69,Male,41,41,726,0,47,10/25/2021
60-69,Male,43,43,703,0,64,10/26/2021
60-69,Male,62,62,657,0,106,10/27/2021
60-69,Male,33,33,686,0,1,10/28/2021
60-69,Male,46,46,637,0,92,10/29/2021
60-69,Male,29,29,664,0,2,10/30/2021
60-69,Male,41,41,655,0,49,10/31/2021
60-69,Male,31,31,578,0,108,11/1/2021
60-69,Male,27,27,548,0,54,11/2/2021
60-69,Male,49,49,543,0,54,11/3/2021
60-69,Male,27,27,568,0,2,11/4/2021
60-69,Male,34,34,512,0,90,11/5/2021
60-69,Male,30,30,498,0,43,11/6/2021
60-69,Male,32,32,500,0,30,11/7/2021
60-69,Male,27,27,473,0,53,11/8/2021
60-69,Male,18,18,443,0,46,11/9/2021
60-69,Male,37,37,464,0,15,11/10/2021
60-69,Male,20,20,455,0,27,11/11/2021
60-69,Male,28,28,473,0,10,11/12/2021
60-69,Male,24,24,493,0,4,11/13/2021
60-69,Male,23,23,493,0,22,11/14/2021
60-69,Male,23,23,388,0,127,11/15/2021
60-69,Male,23,23,379,0,34,11/16/2021
60-69,Male,22,22,367,0,31,11/17/2021
60-69,Male,29,29,350,0,46,11/18/2021
60-69,Male,21,21,230,0,141,11/19/2021
60-69,Male,29,29,235,0,24,11/20/2021
60-69,Male,32,32,246,0,20,11/21/2021
60-69,Male,22,22,239,0,27,11/22/2021
60-69,Male,28,28,241,0,26,11/23/2021
60-69,Male,41,41,263,0,18,11/24/2021
60-69,Male,34,34,274,0,24,11/25/2021
60-69,Male,43,43,291,0,25,11/26/2021
60-69,Male,35,35,296,0,30,11/27/2021
60-69,Male,19,19,296,0,19,11/28/2021
60-69,Male,24,24,294,0,26,11/29/2021
60-69,Male,34,34,296,0,32,11/30/2021
60-69,Male,37,37,315,0,19,12/1/2021
60-69,Male,33,33,320,0,28,12/2/2021
60-69,Male,45,45,361,0,3,12/3/2021
60-69,Male,46,46,406,0,,12/4/2021
60-69,Male,40,40,445,0,,12/5/2021
60-69,Male,37,37,330,0,153,12/6/2021
60-69,Male,50,50,363,0,17,12/7/2021
60-69,Male,42,42,379,0,25,12/8/2021
60-69,Male,38,38,383,0,34,12/9/2021
60-69,Male,47,47,403,0,26,12/10/2021
60-69,Male,29,29,399,0,33,12/11/2021
60-69,Male,56,56,412,0,43,12/12/2021
60-69,Male,38,38,397,0,55,12/13/2021
60-69,Male,52,52,412,0,35,12/14/2021
60-69,Male,47,47,421,0,37,12/15/2021
60-69,Male,61,61,437,0,44,12/16/2021
60-69,Male,42,42,443,0,36,12/17/2021
60-69,Male,41,41,448,0,37,12/18/2021
60-69,Male,38,38,436,0,49,12/19/2021
60-69,Male,45,45,446,0,33,12/20/2021
60-69,Male,55,55,458,0,43,12/21/2021
60-69,Male,66,66,490,0,33,12/22/2021
60-69,Male,56,56,500,0,46,12/23/2021
60-69,Male,60,60,490,0,68,12/24/2021
60-69,Male,39,39,470,0,58,12/25/2021
60-69,Male,63,63,503,0,29,12/26/2021
60-69,Male,87,87,550,0,39,12/27/2021
60-69,Male,102,102,591,0,61,12/28/2021
60-69,Male,147,147,694,0,44,12/29/2021
60-69,Male,148,148,790,0,50,12/30/2021
60-69,Male,189,189,645,0,333,12/31/2021
60-69,Male,177,177,821,0,1,1/1/2022
60-69,Male,235,235,1017,0,39,1/2/2022
60-69,Male,334,334,1232,0,118,1/3/2022
60-69,Male,421,421,1250,0,403,1/4/2022
60-69,Male,461,461,1396,0,314,1/5/2022
60-69,Male,425,425,1476,0,345,1/6/2022
60-69,Male,975,975,2179,0,270,1/7/2022
60-69,Male,1018,1018,3013,0,184,1/8/2022
60-69,Male,897,897,3476,0,436,1/9/2022
60-69,Male,915,915,3880,0,511,1/10/2022
60-69,Male,1016,1016,4883,0,14,1/11/2022
60-69,Male,1042,1042,5412,0,906,1/12/2022
60-69,Male,932,932,5701,0,407,1/13/2022
60-69,Male,746,746,5387,0,981,1/14/2022
60-69,Male,976,976,5935,0,431,1/15/2022
60-69,Male,747,747,6217,0,443,1/16/2022
60-69,Male,676,676,6303,0,565,1/17/2022
60-69,Male,688,688,6412,0,544,1/18/2022
60-69,Male,718,718,7086,0,39,1/19/2022
60-69,Male,586,586,7231,0,441,1/20/2022
60-69,Male,535,535,6519,0,1247,1/21/2022
60-69,Male,429,429,5757,0,1189,1/22/2022
60-69,Male,329,329,5525,0,561,1/23/2022
60-69,Male,476,476,5439,0,562,1/24/2022
60-69,Male,381,381,4213,0,1605,1/25/2022
60-69,Male,407,407,3610,0,1006,1/26/2022
60-69,Male,351,351,3061,0,900,1/27/2022
60-69,Male,310,310,2308,0,1063,1/28/2022
60-69,Male,287,287,2220,0,375,1/29/2022
60-69,Male,277,277,2126,0,370,1/30/2022
60-69,Male,281,281,1960,0,444,1/31/2022
60-69,Male,331,331,1909,0,380,2/1/2022
60-69,Male,239,239,1717,0,430,2/2/2022
60-69,Male,254,254,1623,0,346,2/3/2022
60-69,Male,180,180,1552,0,251,2/4/2022
60-69,Male,194,194,1483,0,262,2/5/2022
60-69,Male,172,172,1383,0,268,2/6/2022
60-69,Male,169,169,1257,0,294,2/7/2022
60-69,Male,189,189,1218,0,227,2/8/2022
60-69,Male,178,178,1151,0,244,2/9/2022
60-69,Male,154,154,1089,0,215,2/10/2022
60-69,Male,142,142,1050,0,180,2/11/2022
60-69,Male,177,177,1045,0,181,2/12/2022
60-69,Male,116,116,1018,0,143,2/13/2022
60-69,Male,121,121,931,0,208,2/14/2022
60-69,Male,106,106,853,0,181,2/15/2022
60-69,Male,121,121,810,0,164,2/16/2022
60-69,Male,126,126,784,0,150,2/17/2022
60-69,Male,115,115,755,0,144,2/18/2022
60-69,Male,81,81,709,0,127,2/19/2022
60-69,Male,102,102,695,0,116,2/20/2022
60-69,Male,87,87,739,0,43,2/21/2022
60-69,Male,124,124,681,0,182,2/22/2022
60-69,Male,131,131,690,0,121,2/23/2022
60-69,Male,122,122,684,0,128,2/24/2022
60-69,Male,102,102,691,0,95,2/25/2022
60-69,Male,83,83,687,0,87,2/26/2022
60-69,Male,100,100,689,0,96,2/27/2022
60-69,Male,109,109,677,0,118,2/28/2022
60-69,Male,102,102,625,0,153,3/1/2022
60-69,Male,138,138,655,0,107,3/2/2022
60-69,Male,110,110,669,0,96,3/3/2022
60-69,Male,116,116,678,0,106,3/4/2022
60-69,Male,89,89,685,0,82,3/5/2022
60-69,Male,123,123,711,0,96,3/6/2022
60-69,Male,104,104,782,0,33,3/7/2022
60-69,Male,128,128,717,0,193,3/8/2022
60-69,Male,169,169,759,0,127,3/9/2022
60-69,Male,173,173,928,0,3,3/10/2022
60-69,Male,118,118,837,0,208,3/11/2022
60-69,Male,101,101,837,0,101,3/12/2022
60-69,Male,109,109,837,0,109,3/13/2022
60-69,Male,135,135,844,0,128,3/14/2022
60-69,Male,179,179,868,0,154,3/15/2022
60-69,Male,221,221,916,0,173,3/16/2022
60-69,Male,220,220,991,0,145,3/17/2022
60-69,Male,207,207,1083,0,115,3/18/2022
60-69,Male,193,193,1169,0,107,3/19/2022
60-69,Male,193,193,1248,0,113,3/20/2022
60-69,Male,238,238,1331,0,155,3/21/2022
60-69,Male,307,307,1430,0,208,3/22/2022
60-69,Male,263,263,1454,0,239,3/23/2022
60-69,Male,271,271,1495,0,230,3/24/2022
60-69,Male,234,234,1530,0,199,3/25/2022
60-69,Male,251,251,1605,0,176,3/26/2022
60-69,Male,243,243,1639,0,207,3/27/2022
60-69,Male,313,313,1674,0,278,3/28/2022
60-69,Male,401,401,1791,0,284,3/29/2022
60-69,Male,364,364,1861,0,294,3/30/2022
60-69,Male,334,334,1912,0,283,3/31/2022
60-69,Male,302,302,1986,0,228,4/1/2022
60-69,Male,306,306,2032,0,260,4/2/2022
60-69,Male,281,281,2035,0,278,4/3/2022
60-69,Male,336,336,2018,0,353,4/4/2022
60-69,Male,443,443,2092,0,369,4/5/2022
60-69,Male,410,410,2115,0,383,4/6/2022
60-69,Male,407,407,2207,0,315,4/7/2022
60-69,Male,326,326,2245,0,288,4/8/2022
60-69,Male,359,359,2310,0,294,4/9/2022
60-69,Male,311,311,2317,0,304,4/10/2022
60-69,Male,403,403,2332,0,389,4/11/2022
